100000106,1202,조계사,126.9828259,37.5724858
100000107,1203,안국동,126.9827201,37.5746106
100000108,1204,종로5가.효제동.김상옥의거터,127.0022300,37.5745000
100000109,1205,종로5가.효제초등학교,127.0021442,37.5728790
100000116,1212,종로5가,127.0021827,37.5705596
100000117,1213,청계6가.동대문시장,127.0028494,37.5698351
100000118,1214,동대문,127.0084126,37.5717262
100000119,1215,충신동,127.0062788,37.5740224
100000121,1217,충신동,127.0063434,37.5744603
100000122,1218,현대그룹빌딩,127.0005330,37.5758730
100000123,1219,통신대(이화장),127.0024370,37.5780430
100000124,1220,혜화역.마로니에공원,127.0022769,37.5811195
100000125,1221,혜화역.서울대병원입구,127.0019395,37.5810636
100000126,1222,통신대(이화장),127.0019938,37.5781297
100000127,1223,이화동(이화장),127.0006951,37.5761194
100000128,1224,창경궁.서울대학교병원,126.9968717,37.5788280
100000129,1225,이화동(이화장),127.0032708,37.5759373
100000130,1226,혜화동로터리,127.0007247,37.5857646
100000131,1227,명륜동2가.성균관대입구,126.9993988,37.5833335
100000132,1228,혜화역.서울연극센터(장면총리가옥),127.0013282,37.5840228
100000133,1229,혜화역.동성중고(장면총리가옥),127.0017177,37.5845698
100000135,1231,종로구민회관.창신동두산아파트,127.0155555,37.5740927
100000139,1235,동묘역앞,127.0156014,37.5716850
100000140,1236,동묘역앞,127.0158879,37.5718985
101000307,1237,청계2가교차로,126.9878779,37.5684809
100000142,1238,창신3동주민센터,127.0151780,37.5784130
100000143,1239,숭인1동주민센터,127.0155486,37.5787720
100000144,1240,동묘역.롯데캐슬천지인,127.0158024,37.5741801
100000147,1243,신설동로터리,127.0227802,37.5759288
100000364,1245,동묘앞,127.0178163,37.5737292
100000150,1246,구기동현대빌라,126.9566220,37.6096820
100000151,1247,광장시장,126.9977438,37.5694963
100000153,1249,혜화경찰서,126.9974788,37.5725807
100000154,1250,서울역사박물관.김구집무실(경교장),126.9721318,37.5699003
100000155,1251,청계3가.관수교,126.9937794,37.5686888
100000156,1252,청계6가.버들다리,127.0080377,37.5699304
100000157,1253,청계7가.맑은내다리,127.0129554,37.5699975
100000158,1254,청계8가.영도교,127.0182311,37.5709466
100000159,1256,원남동사거리,126.9982147,37.5757229
100000165,1262,숭인동,127.0204373,37.5742722
100000169,1267,조계사,126.9831609,37.5728003
100000174,1272,세종문화회관,126.9763658,37.5733335
100000179,1277,이화동(이화장),127.0029550,37.5762570
100000180,1278,상명대정문,126.9550207,37.6016197
100000181,1279,이북오도청,126.9558883,37.6130503
